OFFICIAL_SYMBOL_A,OFFICIAL_SYMBOL_B,EXPERIMENTAL_SYSTEM
ARIH2,SCAMP2,Two-hybrid
ARIH2,UTP14A,Two-hybrid
ARL3,PDE6D,Two-hybrid
ARL3,LRIF1,Two-hybrid
ARL3,TLE1,Two-hybrid
ARL3,TP53,Two-hybrid
ARL3,UBR1,Two-hybrid
ARL3,UNC119,Two-hybrid
SRRT,CHD3,Two-hybrid
SRRT,GIT1,Two-hybrid
SRRT,VIM,Two-hybrid
ASCC2,KDM1A,Two-hybrid
ASCC2,ASS1,Two-hybrid
ASCC2,FBP1,Two-hybrid
ASCC2,POLA2,Two-hybrid
ASCC2,OLA1,Two-hybrid
ATF3,TP53,Two-hybrid
ATP5C1,PNO1,Two-hybrid
ATP5C1,POLA2,Two-hybrid
ATP5C1,PTN,Two-hybrid
ATP5J2,HAP1,Two-hybrid
ATP5J2,RPLP1,Two-hybrid
ATP6V1E1,XRCC6,Two-hybrid
AXIN1,ANP32A,Two-hybrid
BAG6,IMMT,Two-hybrid
BCAR1,HSPA5,Two-hybrid
BCR,TP53,Two-hybrid
BCR,UNC119,Two-hybrid
BHLHE40,BRD7,Two-hybrid
BHLHE40,SETDB1,Two-hybrid
BHLHE40,VIM,Two-hybrid
BMI1,KAT5,Two-hybrid
BMI1,LRIF1,Two-hybrid
BTBD2,COPS6,Two-hybrid
BTBD2,RBM48,Two-hybrid
BTBD2,SETDB1,Two-hybrid
BTBD2,UBR1,Two-hybrid
LINC00341,ATG4B,Two-hybrid
LINC00341,KBTBD7,Two-hybrid
LINC00341,SQSTM1,Two-hybrid
YLPM1,CHGB,Two-hybrid
UBQLN4,RXRA,Two-hybrid
TRIB3,COPS6,Two-hybrid
TRIB3,GDF9,Two-hybrid
TRIB3,GIT1,Two-hybrid
TRIB3,SETDB1,Two-hybrid
FAM134A,CHD3,Two-hybrid
FAM134A,KIAA1377,Two-hybrid
GET4,KAT5,Two-hybrid
YAE1D1,CHD3,Two-hybrid
YAE1D1,KIAA1377,Two-hybrid
CAPZB,PTN,Two-hybrid
CASP8,VIM,Two-hybrid
CBX1,LRIF1,Two-hybrid
CBX8,EEF1G,Two-hybrid
CBX8,KAT5,Two-hybrid
CBX8,KAT7,Two-hybrid
CBX8,UNC119,Two-hybrid
CCL18,TLE1,Two-hybrid
CCT5,IKBKAP,Two-hybrid
CCT5,IMMT,Two-hybrid
CCT5,TP53,Two-hybrid
CCT7,MED31,Two-hybrid
CCT7,KAT5,Two-hybrid
CD81,ZBTB16,Two-hybrid
CDC42,C14orf1,Two-hybrid
CDC42,PDE6D,Two-hybrid
CDC42,UBR1,Two-hybrid
CDK4,BAG6,Two-hybrid
CDK4,SETDB1,Two-hybrid
CDK5RAP2,C14orf1,Two-hybrid
CDK5RAP2,HAP1,Two-hybrid
CDK5RAP2,KAT5,Two-hybrid
CDK5RAP2,LUC7L2,Two-hybrid
CDKN2B,KIAA1377,Two-hybrid
CDKN2C,RBM48,Two-hybrid
CDKN2C,DRAP1,Two-hybrid
CDKN2C,TLE1,Two-hybrid
CETN3,PDE6D,Two-hybrid
CETN3,LRIF1,Two-hybrid
CETN3,UNC119,Two-hybrid
CCDC53,LUC7L2,Two-hybrid
CCDC53,PTN,Two-hybrid
CHD3,IMMT,Two-hybrid
CKMT2,LRIF1,Two-hybrid
CKMT2,UNC119,Two-hybrid
COPS7A,TOM1L1,Two-hybrid
COX17,C14orf1,Two-hybrid
COX17,EEF1A1,Two-hybrid
COX17,TP53,Two-hybrid
CPE,POLDIP2,Two-hybrid
CREB1,VIM,Two-hybrid
CRELD1,COPS6,Two-hybrid
CRELD1,EEF1G,Two-hybrid
CRELD1,GDF9,Two-hybrid
CRELD1,PTN,Two-hybrid
CRELD1,SETDB1,Two-hybrid
CSNK2A1,ZHX1,Two-hybrid
CSTF2,FEZ1,Two-hybrid
CSTF2,KAT5,Two-hybrid
CSTF2,IKBKAP,Two-hybrid
CSTF2,IMMT,Two-hybrid
CELF1,TOM1L1,Two-hybrid
DDX11,KAT7,Two-hybrid
DDX24,GIT1,Two-hybrid
DDX24,POLA2,Two-hybrid
DKC1,EEF1G,Two-hybrid
NAT9,C14orf1,Two-hybrid
NAT9,KIAA1377,Two-hybrid
DLEU1,MED31,Two-hybrid
DLEU1,COPS6,Two-hybrid
DLEU1,KAT5,Two-hybrid
DLEU1,KIAA1377,Two-hybrid
DLEU1,UTP14A,Two-hybrid
DLEU1,TP53,Two-hybrid
DLEU1,TUBB4B,Two-hybrid
DLEU1,UBR1,Two-hybrid
DNAJB11,PTN,Two-hybrid
DNAJB11,UBR1,Two-hybrid
DNAJB9,PLK1,Two-hybrid
DYNLL1,C14orf1,Two-hybrid
DYNLL1,ZHX1,Two-hybrid
DNM1,KIAA1377,Two-hybrid
TRDMT1,EEF1A1,Two-hybrid
TRDMT1,LRIF1,Two-hybrid
TRDMT1,SETDB1,Two-hybrid
ATN1,KAT7,Two-hybrid
EEF1D,EEF1D,Two-hybrid
EGR2,MED31,Two-hybrid
EIF2S2,APLP1,Two-hybrid
EIF2S2,CCDC90B,Two-hybrid
EIF3F,PTN,Two-hybrid
ENO2,NAT9,Two-hybrid
ENO2,HK1,Two-hybrid
ENO2,TUBA4A,Two-hybrid
EPN1,MED31,Two-hybrid
EPN1,CRMP1,Two-hybrid
ERH,MED31,Two-hybrid
ERH,RBM48,Two-hybrid
ERH,SETDB1,Two-hybrid
ERH,UNC119,Two-hybrid
EZH2,POLA2,Two-hybrid
FBP1,FBP1,Two-hybrid
FEN1,EEF1G,Two-hybrid
FGFR3,KIAA1377,Two-hybrid
FGFR3,RPL8,Two-hybrid
FGFR3,SLC25A6,Two-hybrid
ENOX1,EEF1G,Two-hybrid
MAP7D1,COPS6,Two-hybrid
SLC25A36,PTN,Two-hybrid
NADK,EEF1G,Two-hybrid
SDHAF2,EEF1A1,Two-hybrid
SDHAF2,IKBKAP,Two-hybrid
ROGDI,COPS6,Two-hybrid
ROGDI,KIAA1377,Two-hybrid
FTH1,BRD7,Two-hybrid
FTH1,CRMP1,Two-hybrid
FTH1,UBR1,Two-hybrid
FTL,FTL,Two-hybrid
AKTIP,GTF3C1,Two-hybrid
AKTIP,IMMT,Two-hybrid
AKTIP,POLA2,Two-hybrid
FUBP1,CRMP1,Two-hybrid
FXR1,C14orf1,Two-hybrid
FXR1,LUC7L2,Two-hybrid
FXR1,LRIF1,Two-hybrid
FXYD6,TLE1,Two-hybrid
FXYD6,TP53,Two-hybrid
FXYD6,UNC119,Two-hybrid
GIPC2,IGSF21,Two-hybrid
GIPC2,SETDB1,Two-hybrid
GIPC2,UNC119,Two-hybrid
GNB5,MCM2,Two-hybrid
GOLM1,FTH1,Two-hybrid
GPD1,PTN,Two-hybrid
GPS2,CHD3,Two-hybrid
GPS2,SETDB1,Two-hybrid
GSTM4,LRIF1,Two-hybrid
GSTM4,TLE1,Two-hybrid
GSTM4,TP53,Two-hybrid
GSTM4,UNC119,Two-hybrid
GSTO1,KAT5,Two-hybrid
GSTO1,SETDB1,Two-hybrid
GSTP1,PTN,Two-hybrid
HABP4,CHD3,Two-hybrid
LAMTOR5,EEF1A1,Two-hybrid
LAMTOR5,GAPDH,Two-hybrid
LAMTOR5,GIT1,Two-hybrid
LAMTOR5,KIAA1377,Two-hybrid
LAMTOR5,LRIF1,Two-hybrid
HLA-DQA1,LRIF1,Two-hybrid
HLA-DQA1,TLE1,Two-hybrid
HLA-DQA1,UNC119,Two-hybrid
HMG20B,VIM,Two-hybrid
HMGB1,LRIF1,Two-hybrid
HMGB1,UNC119,Two-hybrid
HMOX2,MED31,Two-hybrid
HMOX2,GIT1,Two-hybrid
HMOX2,KIAA1377,Two-hybrid
HMOX2,LRIF1,Two-hybrid
HNRNPH1,CRMP1,Two-hybrid
HNRNPR,PRMT1,Two-hybrid
HNRNPUL1,C14orf1,Two-hybrid
HNRNPUL1,MED31,Two-hybrid
HNRNPUL1,CRMP1,Two-hybrid
HNRNPUL1,PRPF40A,Two-hybrid
PRMT1,MED31,Two-hybrid
PRMT1,PRMT1,Two-hybrid
HSPA8,ERH,Two-hybrid
HSPA8,FBP1,Two-hybrid
HSPA8,UBC,Two-hybrid
HSPB1,MED31,Two-hybrid
HSPB1,RBM48,Two-hybrid
HSPB1,LRIF1,Two-hybrid
HSPB1,TP53,Two-hybrid
HSPB3,UNC119,Two-hybrid
HSPE1,APLP1,Two-hybrid
HSPE1,ZHX1,Two-hybrid
CCDC106,C14orf1,Two-hybrid
CCDC106,RBM48,Two-hybrid
ID2,LRIF1,Two-hybrid
ID2,UNC119,Two-hybrid
IK,CHD3,Two-hybrid
IK,KAT5,Two-hybrid
EIF6,ACTG1,Two-hybrid
EIF6,ENOX1,Two-hybrid
EIF6,GIT1,Two-hybrid
EIF6,HIP1,Two-hybrid
EIF6,POLA2,Two-hybrid
ITSN1,EEF1A1,Two-hybrid
ITSN1,KIF5A,Two-hybrid
ITSN1,UNC119,Two-hybrid
KIF15,CHD3,Two-hybrid
KIF15,VIM,Two-hybrid
LAMA4,COPS6,Two-hybrid
LAMA4,PTN,Two-hybrid
LAMA4,UBR1,Two-hybrid
LAMA4,ZHX1,Two-hybrid
LMNA,KAT5,Two-hybrid
NDUFA4L2,SLC35F6,Two-hybrid
LRRC1,CRMP1,Two-hybrid
LRRC1,KIAA1377,Two-hybrid
LUC7L2,CHD3,Two-hybrid
LUC7L2,KIAA1377,Two-hybrid
LUC7L2,PTN,Two-hybrid
LYAR,ZHX1,Two-hybrid
LYAR,ZBTB16,Two-hybrid
MAD2L1BP,EEF1A1,Two-hybrid
MAD2L1BP,KAT5,Two-hybrid
MAD2L1BP,PTN,Two-hybrid
MAD2L1BP,SETDB1,Two-hybrid
MAFG,CHD3,Two-hybrid
MAN2A2,CHD3,Two-hybrid
MAN2A2,VIM,Two-hybrid
MAP1LC3B,ATG4B,Two-hybrid
MAP1LC3B,KBTBD7,Two-hybrid
MAP1LC3B,SQSTM1,Two-hybrid
MAPK10,GTF3C1,Two-hybrid
MAPK10,UNC119,Two-hybrid
MAPK9,KIAA1377,Two-hybrid
MARK3,TTR,Two-hybrid
FAM173A,BAG6,Two-hybrid
FAM173A,KAT5,Two-hybrid
PGAM5,ZBTB16,Two-hybrid
MPHOSPH6,LRIF1,Two-hybrid
MPHOSPH6,UNC119,Two-hybrid
MPHOSPH6,ZHX1,Two-hybrid
MRPL12,MRPL12,Two-hybrid
MRPL42,EEF1A1,Two-hybrid
MRPL44,SETDB1,Two-hybrid
MRPL44,VIM,Two-hybrid
MRPS12,C14orf1,Two-hybrid
MRPS12,CRMP1,Two-hybrid
MRPS12,UNC119,Two-hybrid
NACA,CCDC90B,Two-hybrid
NACA,IGSF21,Two-hybrid
NACA,ZHX1,Two-hybrid
NAP1L5,KAT5,Two-hybrid
NCK2,EEF1G,Two-hybrid
NDUFB9,HAP1,Two-hybrid
NDUFB9,IMMT,Two-hybrid
NDUFV2,CRMP1,Two-hybrid
CRCT1,CHD3,Two-hybrid
CRCT1,TLE1,Two-hybrid
CRCT1,VIM,Two-hybrid
NME3,NME2,Two-hybrid
PNP,CCDC90B,Two-hybrid
PNP,TP53,Two-hybrid
PNP,ZHX1,Two-hybrid
NSF,KIAA1377,Two-hybrid
NSF,LUC7L2,Two-hybrid
NUDT3,RPL8,Two-hybrid
NUDT3,RPLP1,Two-hybrid
P4HB,PTN,Two-hybrid
PAEP,EEF1A1,Two-hybrid
PAEP,XRCC6,Two-hybrid
PAFAH1B2,RPLP0,Two-hybrid
PAFAH1B3,C14orf1,Two-hybrid
PAFAH1B3,COPS6,Two-hybrid
PAFAH1B3,XRCC6,Two-hybrid
PAFAH1B3,SETDB1,Two-hybrid
PAFAH1B3,ZHX1,Two-hybrid
PAFAH1B3,ZBTB16,Two-hybrid
PAICS,CHD3,Two-hybrid
SERBP1,CHD3,Two-hybrid
SERBP1,VIM,Two-hybrid
PAK4,DLST,Two-hybrid
PAPSS1,EEF1A1,Two-hybrid
PAPSS1,UNC119,Two-hybrid
PCDHA4,APLP1,Two-hybrid
PCDHA4,EEF1A1,Two-hybrid
PCDHA4,CCDC90B,Two-hybrid
PCDHA4,LRIF1,Two-hybrid
PCDHA4,SETDB1,Two-hybrid
PDCD5,KAT5,Two-hybrid
PDCD5,KIAA1377,Two-hybrid
PDCD5,LRIF1,Two-hybrid
PDCD5,UTP14A,Two-hybrid
PFDN1,MED31,Two-hybrid
PFDN1,GIT1,Two-hybrid
PFDN1,HAP1,Two-hybrid
PFDN1,KIAA1377,Two-hybrid
PFDN1,LRIF1,Two-hybrid
PFDN1,RPLP1,Two-hybrid
PFN1,CRMP1,Two-hybrid
PFN1,LRIF1,Two-hybrid
PFN1,UNC119,Two-hybrid
PHC2,SCMH1,Two-hybrid
PMF1,COPS6,Two-hybrid
PMF1,GIT1,Two-hybrid
5-Sep,PFN2,Two-hybrid
POLB,KAT7,Two-hybrid
POLE2,C14orf1,Two-hybrid
POLE2,EEF1A1,Two-hybrid
POLE2,KAT5,Two-hybrid
POLE2,TLE1,Two-hybrid
POLR2C,C14orf1,Two-hybrid
POLR2C,EEF1A1,Two-hybrid
POLR2C,SMARCC2,Two-hybrid
POLR2C,STC2,Two-hybrid
POLR3F,KAT5,Two-hybrid
POLR3F,STC2,Two-hybrid
PPA1,SETDB1,Two-hybrid
PQBP1,MED31,Two-hybrid
PQBP1,EEF1A1,Two-hybrid
PRDX1,GAPDH,Two-hybrid
MOB4,MCM2,Two-hybrid
MOB4,PAICS,Two-hybrid
MOB4,PTPRS,Two-hybrid
MOB4,LRIF1,Two-hybrid
PRKRA,COPS6,Two-hybrid
PRKRA,GDF9,Two-hybrid
PRKRA,PRKRA,Two-hybrid
PRKRA,SETDB1,Two-hybrid
PSG9,EEF1A1,Two-hybrid
PSG9,LRIF1,Two-hybrid
PSMD11,COPS6,Two-hybrid
PSMD11,HAP1,Two-hybrid
PSMD11,SETDB1,Two-hybrid
PSMD11,ZHX1,Two-hybrid
PSME1,CHD3,Two-hybrid
PTPN4,KAT5,Two-hybrid
PTPRS,KAT5,Two-hybrid
PTPRS,TUBB2A,Two-hybrid
PTPRS,UBR1,Two-hybrid
PEX2,C14orf1,Two-hybrid
PEX2,TLE1,Two-hybrid
RABAC1,VIM,Two-hybrid
RABIF,UTP14A,Two-hybrid
RAD51,VIM,Two-hybrid
RBM5,LRIF1,Two-hybrid
RFC5,COPS6,Two-hybrid
RFC5,RBM48,Two-hybrid
RFC5,EEF1A1,Two-hybrid
RGS2,DDR1,Two-hybrid
RGS2,HSPA8,Two-hybrid
RNF10,EEF1A1,Two-hybrid
RNF10,SETDB1,Two-hybrid
RNF10,TLE1,Two-hybrid
SNUPN,PEX5,Two-hybrid
RPA2,COPS6,Two-hybrid
RPA2,RBM48,Two-hybrid
RPL12,Tuba1a,Two-hybrid
RPL18A,RPL36,Two-hybrid
RPL29,CHD3,Two-hybrid
RPLP1,XRCC6,Two-hybrid
RPS10,PFN2,Two-hybrid
RPS21,RPSA,Two-hybrid
RPS25,HAP1,Two-hybrid
RPS28,EEF1G,Two-hybrid
SGSM2,PNO1,Two-hybrid
SGSM2,MPP1,Two-hybrid
SGSM2,FNBP1L,Two-hybrid
S100A8,LRIF1,Two-hybrid
S100A8,UNC119,Two-hybrid
SAFB,CHD3,Two-hybrid
UTP3,PTN,Two-hybrid
UTP3,ZHX1,Two-hybrid
SAT1,APLP1,Two-hybrid
SAT1,MED31,Two-hybrid
SAT1,COPS6,Two-hybrid
SAT1,EPHB6,Two-hybrid
SAT1,KCNA4,Two-hybrid
SAT1,KAT7,Two-hybrid
SAT1,PTN,Two-hybrid
SAT1,UTP14A,Two-hybrid
SAT1,SETDB1,Two-hybrid
SAT1,TUBB2A,Two-hybrid
SAT1,ZHX1,Two-hybrid
SEPHS1,C14orf1,Two-hybrid
SEPHS1,CRMP1,Two-hybrid
SERPINB9,C14orf1,Two-hybrid
SERPINB9,COPS6,Two-hybrid
SERPINB9,PRPF40A,Two-hybrid
SERPINB9,XRCC6,Two-hybrid
SERPINB9,CCDC90B,Two-hybrid
SERPINB9,IGSF21,Two-hybrid
SERPINB9,SETDB1,Two-hybrid
SERPINB9,ZHX1,Two-hybrid
SFPQ,UBC,Two-hybrid
UBC,SFPQ,Two-hybrid
SH3GL1,SH3GL3,Two-hybrid
SHPRH,FBXW7,Two-hybrid
SIRT6,VIM,Two-hybrid
SLC27A6,GNB2L1,Two-hybrid
SMN1,BAG6,Two-hybrid
SMN1,UNC119,Two-hybrid
SUMO3,VIM,Two-hybrid
SUMO2,VIM,Two-hybrid
SNAP25,STX11,Two-hybrid
SNAPIN,EEF1G,Two-hybrid
SNAPIN,HAP1,Two-hybrid
SNAPIN,KAT5,Two-hybrid
SNAPIN,IMMT,Two-hybrid
SNAPIN,KAT7,Two-hybrid
SNRPD2,EEF1G,Two-hybrid
SNRPF,PSMA3,Two-hybrid
SNRPG,C14orf1,Two-hybrid
SNRPG,COPS6,Two-hybrid
SNRPG,CRMP1,Two-hybrid
SNRPG,KIAA1377,Two-hybrid
SNRPG,TLE1,Two-hybrid
SNRPN,LRIF1,Two-hybrid
SNRPN,SH3GL3,Two-hybrid
SOCS3,PIN1,Two-hybrid
PRSS23,FXR1,Two-hybrid
PRSS23,RPL4P5,Two-hybrid
SRC,KHDRBS1,Two-hybrid
SSR1,EEF1A1,Two-hybrid
SSR1,PTN,Two-hybrid
STMN2,EEF1A1,Two-hybrid
STUB1,KHDRBS1,Two-hybrid
STX5,BAG6,Two-hybrid
STX5,HAP1,Two-hybrid
STX5,TP53,Two-hybrid
SULT1E1,EEF1A1,Two-hybrid
SULT1E1,LRIF1,Two-hybrid
SULT1E1,SETDB1,Two-hybrid
TAF9,RBM48,Two-hybrid
TARDBP,SETDB1,Two-hybrid
TARDBP,ZHX1,Two-hybrid
TERF1,GIT1,Two-hybrid
TERF1,PFN2,Two-hybrid
TERF1,ZHX1,Two-hybrid
TFG,CRMP1,Two-hybrid
TFG,KIAA1377,Two-hybrid
TFG,TFG,Two-hybrid
TGIF1,MED31,Two-hybrid
TGIF1,EEF1A1,Two-hybrid
NELFCD,MTA1,Two-hybrid
TIMP1,RECQL5,Two-hybrid
TK1,APLP1,Two-hybrid
TK1,C14orf1,Two-hybrid
TK1,COPS6,Two-hybrid
TK1,RBM48,Two-hybrid
TK1,DRAP1,Two-hybrid
TK1,SETDB1,Two-hybrid
TK1,TUBB2A,Two-hybrid
TM4SF1,DDR1,Two-hybrid
TMPRSS3,RXRA,Two-hybrid
FAS,EEF1A1,Two-hybrid
TNNT3,HAP1,Two-hybrid
CELF3,TLE1,Two-hybrid
TOMM20,FEZ1,Two-hybrid
TOMM20,HAP1,Two-hybrid
PBK,GPS2,Two-hybrid
TP53BP1,Trp53,Two-hybrid
TP53BP2,EEF1A1,Two-hybrid
TP53BP2,KIF5A,Two-hybrid
TP53BP2,PTN,Two-hybrid
TP53BP2,UTP14A,Two-hybrid
TP53BP2,UNC119,Two-hybrid
TP53I3,EEF1G,Two-hybrid
TP53I3,UBR1,Two-hybrid
TRIM28,CHD3,Two-hybrid
TTR,CHD3,Two-hybrid
TTR,SETDB1,Two-hybrid
TTR,VIM,Two-hybrid
TUBB3,DDX39B,Two-hybrid
TUBB3,HEXDC,Two-hybrid
TUBB3,KHDRBS1,Two-hybrid
TUBB3,TF,Two-hybrid
UBE2B,MED31,Two-hybrid
UBE2B,UNC119,Two-hybrid
UBE2I,UNC119,Two-hybrid
UBE2V2,IGSF21,Two-hybrid
ULK2,LUC7L2,Two-hybrid
ULK2,SETDB1,Two-hybrid
USP13,MRPL20,Two-hybrid
USP13,FNBP1L,Two-hybrid
VIM,KAT7,Two-hybrid
VIM,LRIF1,Two-hybrid
WDR33,GIT1,Two-hybrid
WDR33,PRMT1,Two-hybrid
WDR33,TP53,Two-hybrid
YWHAZ,XRCC6,Two-hybrid
ZFP64,SETDB1,Two-hybrid
ZFP64,UNC119,Two-hybrid
ZNF24,APLP1,Two-hybrid
ZNF24,C14orf1,Two-hybrid
ZNF24,COPS6,Two-hybrid
ZNF24,HAP1,Two-hybrid
ZNF24,UTP14A,Two-hybrid
ZNF24,SETDB1,Two-hybrid
ZBTB45,MED31,Two-hybrid
ACTG1,PFN2,Two-hybrid
ALDH2,C14orf1,Two-hybrid
ANKRD24,UNC119,Two-hybrid
TXNDC9,CHD3,Two-hybrid
TXNDC9,KIAA1377,Two-hybrid
TXNDC9,SETDB1,Two-hybrid
ARL4D,EIF2B1,Two-hybrid
ARL4D,TLE1,Two-hybrid
ARL4D,UBR1,Two-hybrid
ARL4D,UNC119,Two-hybrid
ARL15,CRMP1,Two-hybrid
ARL15,GAPDH,Two-hybrid
ARL15,UNC119,Two-hybrid
ARIH2,KIAA1377,Two-hybrid
ARIH2,PTN,Two-hybrid
ARIH2,RPL8,Two-hybrid
ARIH2,TP53,Two-hybrid
ARPC3,BAG6,Two-hybrid
ASCC2,MED31,Two-hybrid
ASCC2,RPA1,Two-hybrid
ATP5C1,MPP1,Two-hybrid
ATP6V1E1,ATP6V1G1,Two-hybrid
AXIN1,CRMP1,Two-hybrid
AXIN1,EEF1A1,Two-hybrid
BAG6,IKBKAP,Two-hybrid
BAG6,SETDB1,Two-hybrid
BHLHE40,CHD3,Two-hybrid
BHLHE40,ZHX1,Two-hybrid
BTBD2,CRMP1,Two-hybrid
BTBD2,GAPDH,Two-hybrid
BTBD2,TLE1,Two-hybrid
BTBD2,TP53,Two-hybrid
BTBD2,UNC119,Two-hybrid
UBQLN4,EEF1A1,Two-hybrid
UBQLN4,UNC119,Two-hybrid
TRIB3,RBM48,Two-hybrid
TRIB3,EEF1G,Two-hybrid
TRIB3,KAT5,Two-hybrid
GET4,EEF1G,Two-hybrid
GET4,KIAA1377,Two-hybrid
CCL18,CRMP1,Two-hybrid
CCL18,TP53,Two-hybrid
CCL18,UNC119,Two-hybrid
CCT7,CRMP1,Two-hybrid
CDC42,LRIF1,Two-hybrid
CDC42,TP53,Two-hybrid
CDK4,CAPNS1,Two-hybrid
CDK5RAP2,CRMP1,Two-hybrid
CDK5RAP2,RBM48,Two-hybrid
CDKN2C,LRIF1,Two-hybrid
CKS2,EEF1A1,Two-hybrid
CKS2,UNC119,Two-hybrid
COX17,LRIF1,Two-hybrid
CPE,RPA1,Two-hybrid
CPE,UTP14A,Two-hybrid
NUDT21,RBM48,Two-hybrid
NUDT21,KIAA1377,Two-hybrid
NUDT21,RPLP1,Two-hybrid
CREB1,CHD3,Two-hybrid
CSTF2,BAG6,Two-hybrid
CSTF2,C14orf1,Two-hybrid
DDR1,SNAPIN,Two-hybrid
DDR1,TTR,Two-hybrid
NAT9,CRMP1,Two-hybrid
DLST,ZHX1,Two-hybrid
DLST,ZBTB16,Two-hybrid
DYNLL1,EEF1A1,Two-hybrid
TRDMT1,UNC119,Two-hybrid
ATN1,TLE1,Two-hybrid
EEF1A1,PFN2,Two-hybrid
EEF1D,CRMP1,Two-hybrid
EEF1G,MED31,Two-hybrid
EEF1G,ECH1,Two-hybrid
EEF1G,RECQL5,Two-hybrid
RECQL5,EEF1G,Two-hybrid
EIF2S2,TLE1,Two-hybrid
EIF2S2,TP53,Two-hybrid
EIF2S2,UNC119,Two-hybrid
EIF3F,EEF1A1,Two-hybrid
ERH,TLE1,Two-hybrid
AKTIP,RPA1,Two-hybrid
FUBP1,CHD3,Two-hybrid
FUBP1,VIM,Two-hybrid
GABARAP,ATG4B,Two-hybrid
GIPC2,PTN,Two-hybrid
GNB2L1,PTN,Two-hybrid
GOLM1,GNB2L1,Two-hybrid
GSTO1,RBM48,Two-hybrid
GSTO1,EEF1G,Two-hybrid
GSTO1,KIAA1377,Two-hybrid
HMOX2,EEF1G,Two-hybrid
HNRNPH3,C14orf1,Two-hybrid
HNRNPH3,KAT5,Two-hybrid
HNRNPH3,UTP14A,Two-hybrid
PRMT1,LRIF1,Two-hybrid
HSPE1,CRMP1,Two-hybrid
HSPE1,LRIF1,Two-hybrid
HSPE1,TLE1,Two-hybrid
HSPE1,UNC119,Two-hybrid
CCDC106,CRMP1,Two-hybrid
EIF6,ALDH2,Two-hybrid
EIF6,KIAA1377,Two-hybrid
EIF6,PSME1,Two-hybrid
KARS,EEF1G,Two-hybrid
KIF15,KIAA1377,Two-hybrid
LAMA4,BRD7,Two-hybrid
LAMA4,MED31,Two-hybrid
LAMA4,GAPDH,Two-hybrid
LAMA4,LRIF1,Two-hybrid
LAMA4,TP53,Two-hybrid
LAMA4,TUBB2A,Two-hybrid
LAMA4,UNC119,Two-hybrid
RPL4P5,EEF1G,Two-hybrid
HGH1,MED31,Two-hybrid
HGH1,PTN,Two-hybrid
HGH1,RPA1,Two-hybrid
LSM2,C14orf1,Two-hybrid
LSM2,CRMP1,Two-hybrid
LSM3,GDF9,Two-hybrid
MAD2L1BP,TP53,Two-hybrid
RSRC1,EEF1A1,Two-hybrid
RSRC1,GDF9,Two-hybrid
RSRC1,LSM2,Two-hybrid
RSRC1,UTP14A,Two-hybrid
MPHOSPH6,TLE1,Two-hybrid
MPHOSPH6,TP53,Two-hybrid
MRPS12,LRIF1,Two-hybrid
NACA,LRIF1,Two-hybrid
NHP2L1,CDKN2C,Two-hybrid
PNP,APLP1,Two-hybrid
PNP,LRIF1,Two-hybrid
NSF,C14orf1,Two-hybrid
NSF,RPLP1,Two-hybrid
PAFAH1B3,MED31,Two-hybrid
PAFAH1B3,RBM48,Two-hybrid
PAFAH1B3,GAPDH,Two-hybrid
PAFAH1B3,LRIF1,Two-hybrid
PAFAH1B3,TLE1,Two-hybrid
PAFAH1B3,TP53,Two-hybrid
PAFAH1B3,TUBB2A,Two-hybrid
PAFAH1B3,UNC119,Two-hybrid
PAICS,PAICS,Two-hybrid
PCDHA4,GAPDH,Two-hybrid
PCDHA4,TLE1,Two-hybrid
PCDHA4,TP53,Two-hybrid
PCDHA4,UNC119,Two-hybrid
PDCD5,EEF1G,Two-hybrid
POLR2C,LRIF1,Two-hybrid
POLR3F,C14orf1,Two-hybrid
POLR3F,LRIF1,Two-hybrid
PPA1,TP53,Two-hybrid
PPA1,UNC119,Two-hybrid
PPP2CA,PTN,Two-hybrid
PSMA6,PSMA3,Two-hybrid
PSMD11,MED31,Two-hybrid
PSMD11,EEF1G,Two-hybrid
PSMD11,GAPDH,Two-hybrid
PSMD11,PTN,Two-hybrid
PSMD11,LRIF1,Two-hybrid
PSMD11,TLE1,Two-hybrid
PSMD11,TP53,Two-hybrid
PSMD11,TUBB2A,Two-hybrid
PSMD11,UNC119,Two-hybrid
PSMD11,ZBTB16,Two-hybrid
PSMD2,LRIF1,Two-hybrid
PSMD2,UNC119,Two-hybrid
PSMD2,ZBTB16,Two-hybrid
PTPN4,EEF1A1,Two-hybrid
PTPRS,PTN,Two-hybrid
PTS,PTS,Two-hybrid
RGL2,CRMP1,Two-hybrid
RGL2,EEF1G,Two-hybrid
RABAC1,TUBB2A,Two-hybrid
RAD51,CHD3,Two-hybrid
RFC5,LRIF1,Two-hybrid
RFC5,UNC119,Two-hybrid
RGS2,GIT1,Two-hybrid
RBM23,RPA1,Two-hybrid
RPA2,RPLP1,Two-hybrid
RPA2,UNC119,Two-hybrid
RPLP1,PTN,Two-hybrid
RPLP1,LRIF1,Two-hybrid
SGSM2,PTN,Two-hybrid
RXRG,PPARA,Two-hybrid
SAT1,C14orf1,Two-hybrid
SAT1,CRMP1,Two-hybrid
SAT1,RBM48,Two-hybrid
SAT1,HSPE1,Two-hybrid
SAT1,KAT5,Two-hybrid
SAT1,KIAA1377,Two-hybrid
SAT1,LRIF1,Two-hybrid
SAT1,TP53,Two-hybrid
SAT1,UNC119,Two-hybrid
SELENBP1,RPA1,Two-hybrid
